Número ;Fecha de creación ;Referencia;Usuario generador;Anio;Sector ;Cod repartición de origen;Repartición;Ministerio;Organismo;Usuario iniciador;Familia de documento;Tipo de documento;Tipo de documento GDE;Número especial;Número (número especial);Acrónimo;Sistema origen;Sistema Iniciador
ACTA-2022-01357858-APN-SGA#MS;05/01/2022 19:03;22_000068 - NAC - 80_1177_OC21 - LABORATORIOS RICHMOND SACIF;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01357963-APN-SGA#MS;05/01/2022 19:03;22_000069 - NAC - 80_1177_OC21 - LABORATORIOS RICHMOND SACIF;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01358113-APN-SGA#MS;05/01/2022 19:04;22_000070 - NAC - 80_1177_OC21 - LABORATORIOS RICHMOND SACIF;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01601587-APN-SGA#MS;06/01/2022 12:48;PRUEBA RECTIFICACION;DKASJAN;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;IMEDINA;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01635236-APN-SGA#MS;06/01/2022 13:45;PRUEBA DOS - RECTIFICACION ACTA-2022-01601587-APN-SGA%MS - EN JPG;DKASJAN;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;IMEDINA;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01690602-APN-SGA#MS;06/01/2022 15:28;22_000071 - INT - LPI_FONPLATA_B5 - CROMOION SRL (PROVISORIA);CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MARTTIORRES;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01769121-APN-SGA#MS;06/01/2022 18:33;22_000072 - NAC - 80_1069_OC21 - IVAX ARGENTINA SOCIEDAD ANONIMA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01770696-APN-SGA#MS;06/01/2022 18:39;22_000073 - NAC - 80_1069_OC21 - IVAX ARGENTINA SOCIEDAD ANONIMA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01772454-APN-SGA#MS;06/01/2022 18:46;22_000074 - NAC - 80_1083_OC21 - XIMAX SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01772756-APN-SGA#MS;06/01/2022 18:47;22_000075 - NAC - 80_1178_OC21 - GADOR SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01773162-APN-SGA#MS;06/01/2022 18:49;22_000076 - INT - MSAL_57_LPI_B - SAVANT PHARM SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MARTTIORRES;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01773576-APN-SGA#MS;06/01/2022 18:51;22_000077 - INT - MSAL_57_LPI_B - SAVANT PHARM SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MARTTIORRES;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01774196-APN-SGA#MS;06/01/2022 18:53;22_000078 - NAC - 80_1126_OC21 - LABORATORIO ALEF MEDICAL ARGENTINA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01774655-APN-SGA#MS;06/01/2022 18:55;22_000079 - NAC - 80_1143_OC21 - PFIZER SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01774837-APN-SGA#MS;06/01/2022 18:56;22_000080 - INT - MSAL_57_LPI_B - SAVANT PHARM SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MARTTIORRES;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01776150-APN-SGA#MS;06/01/2022 19:02;22_000081 - INT - MSAL_57_LPI_B - SAVANT PHARM SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MARTTIORRES;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01776708-APN-SGA#MS;06/01/2022 19:04;22_000082 - INT - MSAL_57_LPI_B - SAVANT PHARM SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MARTTIORRES;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01776857-APN-SGA#MS;06/01/2022 19:05;22_000083 - NAC - 80_1067_OC21 - LABORATORIOS BERNABO SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01777378-APN-SGA#MS;06/01/2022 19:08;22_000084 - INT - MSAL_57_LPI_B - SAVANT PHARM SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MARTTIORRES;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01777804-APN-SGA#MS;06/01/2022 19:09;22_000085 - INT - MSAL_57_LPI_B - SAVANT PHARM SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MARTTIORRES;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01778734-APN-SGA#MS;06/01/2022 19:13;22_000086 - INT - MSAL_57_LPI_B - SAVANT PHARM SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MARTTIORRES;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01779940-APN-SGA#MS;06/01/2022 19:19;22_000087 - INT - MSAL_57_LPI_B - SAVANT PHARM SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MARTTIORRES;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01780072-APN-SGA#MS;06/01/2022 19:20;22_000088 - INT - MSAL_57_LPI_B - SAVANT PHARM SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;MARTTIORRES;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01780303-APN-SGA#MS;06/01/2022 19:21;22_000089 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01781246-APN-SGA#MS;06/01/2022 19:25;22_000090 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01781383-APN-SGA#MS;06/01/2022 19:26;22_000091 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-01781839-APN-SGA#MS;06/01/2022 19:29;22_000092 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02467631-APN-SGA#MS;09/01/2022 14:09;22_000093 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02467650-APN-SGA#MS;09/01/2022 14:09;22_000094 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02467660-APN-SGA#MS;09/01/2022 14:10;22_000095 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02467669-APN-SGA#MS;09/01/2022 14:10;22_000096 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02467678-APN-SGA#MS;09/01/2022 14:11;22_000097 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02467695-APN-SGA#MS;09/01/2022 14:11;22_000098 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02467713-APN-SGA#MS;09/01/2022 14:11;22_000099 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02467730-APN-SGA#MS;09/01/2022 14:12;22_000100 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02467743-APN-SGA#MS;09/01/2022 14:12;22_000101 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02467751-APN-SGA#MS;09/01/2022 14:12;22_000102 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02467757-APN-SGA#MS;09/01/2022 14:13;22_000103 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02467767-APN-SGA#MS;09/01/2022 14:13;22_000104 - NAC - 80_1182_OC21 - ROFINA SAICF;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02467778-APN-SGA#MS;09/01/2022 14:13;22_000105 - NAC - 80_1181_OC21 - PFIZER SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02467791-APN-SGA#MS;09/01/2022 14:14;22_000106 - NAC - 80_1185_OC21 - DROGUERIA DEL SUD SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02467808-APN-SGA#MS;09/01/2022 14:14;22_000107 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02467822-APN-SGA#MS;09/01/2022 14:15;22_000108 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02864625-APN-SGA#MS;10/01/2022 17:58;22_000109 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02866360-APN-SGA#MS;10/01/2022 18:03;22_000110 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02870129-APN-SGA#MS;10/01/2022 18:14;22_000111 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02871251-APN-SGA#MS;10/01/2022 18:18;22_000112 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02872297-APN-SGA#MS;10/01/2022 18:22;22_000113 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02874037-APN-SGA#MS;10/01/2022 18:27;22_000114 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02874318-APN-SGA#MS;10/01/2022 18:28;22_000115 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02874708-APN-SGA#MS;10/01/2022 18:30;22_000116 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02875168-APN-SGA#MS;10/01/2022 18:31;22_000117 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02875826-APN-SGA#MS;10/01/2022 18:33;22_000118 - NAC - 80_1113_OC18 - ROFINA SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02918637-APN-SGA#MS;10/01/2022 23:00;22_000119 - NAC - EX_2020_68337513_APN_SSGA#MS - PFIZER EXPORT BV;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02918943-APN-SGA#MS;10/01/2022 23:03;22_000120 - NAC - 80_1220_OC21 - SOLS SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02919058-APN-SGA#MS;10/01/2022 23:04;22_000121 - NAC - 80_1220_OC21 - SOLS SA;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02919139-APN-SGA#MS;10/01/2022 23:05;22_000122 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02919225-APN-SGA#MS;10/01/2022 23:06;22_000123 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02919298-APN-SGA#MS;10/01/2022 23:06;22_000124 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02919389-APN-SGA#MS;10/01/2022 23:07;22_000125 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
ACTA-2022-02919831-APN-SGA#MS;10/01/2022 23:14;22_000126 - NAC - 80_1201_OC21 - MAFRALAC ALIMENTICIA SRL;CCAPRIOLI;2022;SGA#MS - CRD - Comisión de Recepción Definitiva;SGA#MS;Secretaría de gestión administrativa;Ministerio de salud;Secretaría de gestión administrativa;DKASJAN;Acta;Acta de recepción de bienes y servicios;ACTA;;;FOBYS;GEDO;GEDO
